series_id,year,period,value
CIU2030000100000Q,2017,Q02,0.7
CIU2030000100000Q,2017,Q01,1.1
CIU2030000100000Q,2016,Q04,0.2
CIU2030000100000Q,2016,Q03,0.3
CIU2030000100000Q,2016,Q02,0.2
CIU2030000100000Q,2016,Q01,0.5
CIU2030000100000Q,2015,Q04,0.2
CIU2030000100000Q,2015,Q03,0.2
CIU2030000100000Q,2015,Q02,-0.5
CIU2030000100000Q,2015,Q01,1.1
CIU2030000100000Q,2014,Q04,0.2
CIU2030000100000Q,2014,Q03,0.4
CIU2030000100000Q,2014,Q02,1.2
CIU2030000100000Q,2014,Q01,0.7
CIU2030000100000Q,2013,Q04,0.0
CIU2030000100000Q,2013,Q03,0.6
CIU2030000100000Q,2013,Q02,0.7
CIU2030000100000Q,2013,Q01,0.7
CIU2030000100000Q,2012,Q04,0.2
CIU2030000100000Q,2012,Q03,0.3
CIU2030000100000Q,2012,Q02,0.5
CIU2030000100000Q,2012,Q01,1.4
CIU2030000100000Q,2011,Q04,0.4
CIU2030000100000Q,2011,Q03,-0.1
CIU2030000100000Q,2011,Q02,1.2
CIU2030000100000Q,2011,Q01,2.0
CIU2030000100000Q,2010,Q04,0.2
CIU2030000100000Q,2010,Q03,0.5
CIU2030000100000Q,2010,Q02,0.3
CIU2030000100000Q,2010,Q01,1.3
CIU2030000200000A,2024,Q04,2.8
CIU2030000200000A,2024,Q03,2.7
CIU2030000200000A,2024,Q02,2.7
CIU2030000200000A,2024,Q01,3.3
CIU2030000200000A,2023,Q04,3.3
CIU2030000200000A,2023,Q03,3.8
CIU2030000200000A,2023,Q02,4.2
CIU2030000200000A,2023,Q01,4.9
CIU2030000200000A,2022,Q04,5.9
CIU2030000200000A,2022,Q03,6.1
CIU2030000200000A,2022,Q02,6.0
CIU2030000200000A,2022,Q01,4.4
CIU2030000200000A,2021,Q04,2.7
CIU2030000200000A,2021,Q03,2.4
CIU2030000200000A,2021,Q02,1.9
CIU2030000200000A,2021,Q01,2.7
CIU2030000200000A,2020,Q04,2.3
CIU2030000200000A,2020,Q03,1.8
CIU2030000200000A,2020,Q02,1.9
CIU2030000200000A,2020,Q01,1.6
CIU2030000200000A,2019,Q04,1.8
CIU2030000200000A,2019,Q03,2.1
CIU2030000200000A,2019,Q02,2.3
CIU2030000200000A,2019,Q01,2.9
CIU2030000200000A,2018,Q04,3.4
CIU2030000200000A,2018,Q03,3.1
CIU2030000200000A,2018,Q02,3.1
CIU2030000200000A,2018,Q01,2.4
CIU2030000200000A,2017,Q04,1.9
CIU2030000200000A,2017,Q03,1.9
CIU2030000200000A,2017,Q02,1.9
CIU2030000200000A,2017,Q01,2.0
CIU2030000200000A,2016,Q04,2.7
CIU2030000200000A,2016,Q03,2.9
CIU2030000200000A,2016,Q02,2.9
CIU2030000200000A,2016,Q01,2.4
CIU2030000200000A,2015,Q04,1.3
CIU2030000200000A,2015,Q03,1.4
CIU2030000200000A,2015,Q02,1.1
CIU2030000200000A,2015,Q01,2.1
CIU2030000200000A,2014,Q04,2.4
CIU2030000200000A,2014,Q03,2.4
CIU2030000200000A,2014,Q02,2.7
CIU2030000200000A,2014,Q01,1.8
CIU2030000200000A,2013,Q04,2.5
CIU2030000200000A,2013,Q03,2.3
CIU2030000200000A,2013,Q02,1.7
CIU2030000200000A,2013,Q01,2.1
CIU2030000200000A,2012,Q04,1.8
CIU2030000200000A,2012,Q03,1.9
CIU2030000200000A,2012,Q02,2.3
CIU2030000200000A,2012,Q01,2.9
CIU2030000200000A,2011,Q04,3.3
CIU2030000200000A,2011,Q03,3.2
CIU2030000200000A,2011,Q02,3.5
CIU2030000200000A,2011,Q01,2.9
CIU2030000200000A,2010,Q04,2.9
CIU2030000200000A,2010,Q03,2.9
CIU2030000200000A,2010,Q02,2.8
CIU2030000200000A,2010,Q01,2.0
CIU2030000200000I,2024,Q04,162.7
CIU2030000200000I,2024,Q03,162.3
CIU2030000200000I,2024,Q02,161.7
CIU2030000200000I,2024,Q01,160.7
CIU2030000200000I,2023,Q04,158.3
CIU2030000200000I,2023,Q03,158.0
CIU2030000200000I,2023,Q02,157.4
CIU2030000200000I,2023,Q01,155.5
CIU2030000200000I,2022,Q04,153.2
CIU2030000200000I,2022,Q03,152.2
CIU2030000200000I,2022,Q02,151.0
CIU2030000200000I,2022,Q01,148.3
CIU2030000200000I,2021,Q04,144.7
CIU2030000200000I,2021,Q03,143.5
CIU2030000200000I,2021,Q02,142.5
CIU2030000200000I,2021,Q01,142.1
CIU2030000200000I,2020,Q04,140.9
CIU2030000200000I,2020,Q03,140.1
CIU2030000200000I,2020,Q02,139.8
CIU2030000200000I,2020,Q01,138.4
CIU2030000200000I,2019,Q04,137.7
CIU2030000200000I,2019,Q03,137.6
CIU2030000200000I,2019,Q02,137.2
CIU2030000200000I,2019,Q01,136.2
CIU2030000200000I,2018,Q04,135.3
CIU2030000200000I,2018,Q03,134.8
CIU2030000200000I,2018,Q02,134.1
CIU2030000200000I,2018,Q01,132.4
CIU2030000200000I,2017,Q04,130.8
CIU2030000200000I,2017,Q03,130.8
CIU2030000200000I,2017,Q02,130.1
CIU2030000200000I,2017,Q01,129.3
CIU2030000200000I,2016,Q04,128.4
CIU2030000200000I,2016,Q03,128.3
CIU2030000200000I,2016,Q02,127.7
CIU2030000200000I,2016,Q01,126.8
CIU2030000200000I,2015,Q04,125.0
CIU2030000200000I,2015,Q03,124.7
CIU2030000200000I,2015,Q02,124.1
CIU2030000200000I,2015,Q01,123.8
CIU2030000200000I,2014,Q04,123.4
CIU2030000200000I,2014,Q03,123.0
CIU2030000200000I,2014,Q02,122.8
CIU2030000200000I,2014,Q01,121.3
CIU2030000200000I,2013,Q04,120.5
CIU2030000200000I,2013,Q03,120.1
CIU2030000200000I,2013,Q02,119.6
CIU2030000200000I,2013,Q01,119.1
CIU2030000200000I,2012,Q04,117.6
CIU2030000200000I,2012,Q03,117.4
CIU2030000200000I,2012,Q02,117.6
CIU2030000200000I,2012,Q01,116.7
CIU2030000200000I,2011,Q04,115.5
CIU2030000200000I,2011,Q03,115.2
CIU2030000200000I,2011,Q02,115.0
CIU2030000200000I,2011,Q01,113.4
CIU2030000200000I,2010,Q04,111.8
CIU2030000200000I,2010,Q03,111.6
CIU2030000200000I,2010,Q02,111.1
CIU2030000200000I,2010,Q01,110.2
CIU2030000200000Q,2024,Q04,0.2
CIU2030000200000Q,2024,Q03,0.4
CIU2030000200000Q,2024,Q02,0.6
CIU2030000200000Q,2024,Q01,1.5
CIU2030000200000Q,2023,Q04,0.2
CIU2030000200000Q,2023,Q03,0.4
CIU2030000200000Q,2023,Q02,1.2
CIU2030000200000Q,2023,Q01,1.5
CIU2030000200000Q,2022,Q04,0.7
CIU2030000200000Q,2022,Q03,0.8
CIU2030000200000Q,2022,Q02,1.8
CIU2030000200000Q,2022,Q01,2.5
CIU2030000200000Q,2021,Q04,0.8
CIU2030000200000Q,2021,Q03,0.7
CIU2030000200000Q,2021,Q02,0.3
CIU2030000200000Q,2021,Q01,0.9
CIU2030000200000Q,2020,Q04,0.6
CIU2030000200000Q,2020,Q03,0.2
CIU2030000200000Q,2020,Q02,1.0
CIU2030000200000Q,2020,Q01,0.5
CIU2030000200000Q,2019,Q04,0.1
CIU2030000200000Q,2019,Q03,0.3
CIU2030000200000Q,2019,Q02,0.7
CIU2030000200000Q,2019,Q01,0.7
CIU2030000200000Q,2018,Q04,0.4
CIU2030000200000Q,2018,Q03,0.5
CIU2030000200000Q,2018,Q02,1.3
CIU2030000200000Q,2018,Q01,1.2
CIU2030000200000Q,2017,Q04,0.0
CIU2030000200000Q,2017,Q03,0.5
CIU2030000200000Q,2017,Q02,0.6
CIU2030000200000Q,2017,Q01,0.7
CIU2030000200000Q,2016,Q04,0.1
CIU2030000200000Q,2016,Q03,0.5
CIU2030000200000Q,2016,Q02,0.7
CIU2030000200000Q,2016,Q01,1.4
CIU2030000200000Q,2015,Q04,0.2
CIU2030000200000Q,2015,Q03,0.5
CIU2030000200000Q,2015,Q02,0.2
CIU2030000200000Q,2015,Q01,0.3
CIU2030000200000Q,2014,Q04,0.3
CIU2030000200000Q,2014,Q03,0.2
CIU2030000200000Q,2014,Q02,1.2
CIU2030000200000Q,2014,Q01,0.7
CIU2030000200000Q,2013,Q04,0.3
CIU2030000200000Q,2013,Q03,0.4
CIU2030000200000Q,2013,Q02,0.4
CIU2030000200000Q,2013,Q01,1.3
CIU2030000200000Q,2012,Q04,0.2
CIU2030000200000Q,2012,Q03,-0.2
CIU2030000200000Q,2012,Q02,0.8
CIU2030000200000Q,2012,Q01,1.0
CIU2030000200000Q,2011,Q04,0.3
CIU2030000200000Q,2011,Q03,0.2
CIU2030000200000Q,2011,Q02,1.4
CIU2030000200000Q,2011,Q01,1.4
CIU2030000200000Q,2010,Q04,0.2
CIU2030000200000Q,2010,Q03,0.5
CIU2030000200000Q,2010,Q02,0.8
CIU2030000200000Q,2010,Q01,1.4
CIU2030000300000A,2024,Q04,3.6
CIU2030000300000A,2024,Q03,3.5
CIU2030000300000A,2024,Q02,3.4
CIU2030000300000A,2024,Q01,2.7
CIU2030000300000A,2023,Q04,2.8
CIU2030000300000A,2023,Q03,3.4
CIU2030000300000A,2023,Q02,3.9
CIU2030000300000A,2023,Q01,4.9
CIU2030000300000A,2022,Q04,6.0
CIU2030000300000A,2022,Q03,6.1
CIU2030000300000A,2022,Q02,6.2
CIU2030000300000A,2022,Q01,5.1
CIU2030000300000A,2021,Q04,3.7
CIU2030000300000A,2021,Q03,3.3
CIU2030000300000A,2021,Q02,2.5
CIU2030000300000A,2021,Q01,2.8
CIU2030000300000A,2020,Q04,2.4
CIU2030000300000A,2020,Q03,2.4
CIU2030000300000A,2020,Q02,2.2
CIU2030000300000A,2020,Q01,2.0
CIU2030000300000A,2019,Q04,2.0
CIU2030000300000A,2019,Q03,1.9
CIU2030000300000A,2019,Q02,2.3
CIU2030000300000A,2019,Q01,1.8
CIU2030000300000A,2018,Q04,2.4
CIU2030000300000A,2018,Q03,2.4
CIU2030000300000A,2018,Q02,2.3
CIU2030000300000A,2018,Q01,2.3
CIU2030000300000A,2017,Q04,2.0
CIU2030000300000A,2017,Q03,2.1
CIU2030000300000A,2017,Q02,2.1
CIU2030000300000A,2017,Q01,2.3
CIU2030000300000A,2016,Q04,2.3
CIU2030000300000A,2016,Q03,2.3
CIU2030000300000A,2016,Q02,2.2
CIU2030000300000A,2016,Q01,1.9
CIU2030000300000A,2015,Q04,1.7
CIU2030000300000A,2015,Q03,1.8
CIU2030000300000A,2015,Q02,1.8
CIU2030000300000A,2015,Q01,1.7
CIU2030000300000A,2014,Q04,1.0
CIU2030000300000A,2014,Q03,0.7
CIU2030000300000A,2014,Q02,0.6
CIU2030000300000A,2014,Q01,0.9
CIU2030000300000A,2013,Q04,1.5
CIU2030000300000A,2013,Q03,1.7
CIU2030000300000A,2013,Q02,1.8
CIU2030000300000A,2013,Q01,1.6
CIU2030000300000A,2012,Q04,2.4
CIU2030000300000A,2012,Q03,2.4
CIU2030000300000A,2012,Q02,1.9
CIU2030000300000A,2012,Q01,2.3
CIU2030000300000A,2011,Q04,2.6
CIU2030000300000A,2011,Q03,2.4
CIU2030000300000A,2011,Q02,3.2
CIU2030000300000A,2011,Q01,3.4
CIU2030000300000A,2010,Q04,2.7
CIU2030000300000A,2010,Q03,2.5
CIU2030000300000A,2010,Q02,2.3
CIU2030000300000A,2010,Q01,1.8
CIU2030000300000I,2024,Q04,162.6
CIU2030000300000I,2024,Q03,162.0
CIU2030000300000I,2024,Q02,160.8
CIU2030000300000I,2024,Q01,158.7
CIU2030000300000I,2023,Q04,156.9
CIU2030000300000I,2023,Q03,156.5
CIU2030000300000I,2023,Q02,155.5
CIU2030000300000I,2023,Q01,154.5
CIU2030000300000I,2022,Q04,152.7
CIU2030000300000I,2022,Q03,151.3
CIU2030000300000I,2022,Q02,149.6
CIU2030000300000I,2022,Q01,147.3
CIU2030000300000I,2021,Q04,144.0
CIU2030000300000I,2021,Q03,142.6
CIU2030000300000I,2021,Q02,140.8
CIU2030000300000I,2021,Q01,140.1
CIU2030000300000I,2020,Q04,138.8
CIU2030000300000I,2020,Q03,138.0
CIU2030000300000I,2020,Q02,137.4
CIU2030000300000I,2020,Q01,136.3
CIU2030000300000I,2019,Q04,135.5
CIU2030000300000I,2019,Q03,134.8
CIU2030000300000I,2019,Q02,134.5
CIU2030000300000I,2019,Q01,133.6
CIU2030000300000I,2018,Q04,132.8
CIU2030000300000I,2018,Q03,132.3
CIU2030000300000I,2018,Q02,131.5
CIU2030000300000I,2018,Q01,131.3
CIU2030000300000I,2017,Q04,129.7
CIU2030000300000I,2017,Q03,129.2
CIU2030000300000I,2017,Q02,128.6
CIU2030000300000I,2017,Q01,128.3
CIU2030000300000I,2016,Q04,127.1
CIU2030000300000I,2016,Q03,126.6
CIU2030000300000I,2016,Q02,126.0
CIU2030000300000I,2016,Q01,125.4
CIU2030000300000I,2015,Q04,124.3
CIU2030000300000I,2015,Q03,123.8
CIU2030000300000I,2015,Q02,123.3
CIU2030000300000I,2015,Q01,123.1
CIU2030000300000I,2014,Q04,122.2
CIU2030000300000I,2014,Q03,121.6
CIU2030000300000I,2014,Q02,121.1
CIU2030000300000I,2014,Q01,121.1
CIU2030000300000I,2013,Q04,121.0
CIU2030000300000I,2013,Q03,120.7
CIU2030000300000I,2013,Q02,120.4
CIU2030000300000I,2013,Q01,120.0
CIU2030000300000I,2012,Q04,119.2
CIU2030000300000I,2012,Q03,118.7
CIU2030000300000I,2012,Q02,118.3
CIU2030000300000I,2012,Q01,118.1
CIU2030000300000I,2011,Q04,116.4
CIU2030000300000I,2011,Q03,115.9
CIU2030000300000I,2011,Q02,116.1
CIU2030000300000I,2011,Q01,115.5
CIU2030000300000I,2010,Q04,113.5
CIU2030000300000I,2010,Q03,113.2
CIU2030000300000I,2010,Q02,112.5
CIU2030000300000I,2010,Q01,111.7
CIU2030000300000Q,2024,Q04,0.4
CIU2030000300000Q,2024,Q03,0.7
CIU2030000300000Q,2024,Q02,1.3
CIU2030000300000Q,2024,Q01,1.1
CIU2030000300000Q,2023,Q04,0.3
CIU2030000300000Q,2023,Q03,0.6
CIU2030000300000Q,2023,Q02,0.6
CIU2030000300000Q,2023,Q01,1.2
CIU2030000300000Q,2022,Q04,0.9
CIU2030000300000Q,2022,Q03,1.1
CIU2030000300000Q,2022,Q02,1.6
CIU2030000300000Q,2022,Q01,2.3
CIU2030000300000Q,2021,Q04,1.0
CIU2030000300000Q,2021,Q03,1.3
CIU2030000300000Q,2021,Q02,0.5
CIU2030000300000Q,2021,Q01,0.9
CIU2030000300000Q,2020,Q04,0.6
CIU2030000300000Q,2020,Q03,0.4
CIU2030000300000Q,2020,Q02,0.8
CIU2030000300000Q,2020,Q01,0.6
CIU2030000300000Q,2019,Q04,0.5
CIU2030000300000Q,2019,Q03,0.2
CIU2030000300000Q,2019,Q02,0.7
CIU2030000300000Q,2019,Q01,0.6
CIU2030000300000Q,2018,Q04,0.4
CIU2030000300000Q,2018,Q03,0.6
CIU2030000300000Q,2018,Q02,0.2
CIU2030000300000Q,2018,Q01,1.2
CIU2030000300000Q,2017,Q04,0.4
CIU2030000300000Q,2017,Q03,0.5
CIU2030000300000Q,2017,Q02,0.2
CIU2030000300000Q,2017,Q01,0.9
CIU2030000300000Q,2016,Q04,0.4
CIU2030000300000Q,2016,Q03,0.5
CIU2030000300000Q,2016,Q02,0.5
CIU2030000300000Q,2016,Q01,0.9
CIU2030000300000Q,2015,Q04,0.4
CIU2030000300000Q,2015,Q03,0.4
CIU2030000300000Q,2015,Q02,0.2
CIU2030000300000Q,2015,Q01,0.7
CIU2030000300000Q,2014,Q04,0.5
CIU2030000300000Q,2014,Q03,0.4
CIU2030000300000Q,2014,Q02,0.0
CIU2030000300000Q,2014,Q01,0.1
CIU2030000300000Q,2013,Q04,0.2
CIU2030000300000Q,2013,Q03,0.2
CIU2030000300000Q,2013,Q02,0.3
CIU2030000300000Q,2013,Q01,0.7
CIU2030000300000Q,2012,Q04,0.4
CIU2030000300000Q,2012,Q03,0.3
CIU2030000300000Q,2012,Q02,0.2
CIU2030000300000Q,2012,Q01,1.5
CIU2030000300000Q,2011,Q04,0.4
CIU2030000300000Q,2011,Q03,-0.2
CIU2030000300000Q,2011,Q02,0.5
CIU2030000300000Q,2011,Q01,1.8
CIU2030000300000Q,2010,Q04,0.3
CIU2030000300000Q,2010,Q03,0.6
CIU2030000300000Q,2010,Q02,0.7
CIU2030000300000Q,2010,Q01,1.1
CIU2030000400000A,2024,Q04,2.6
CIU2030000400000A,2024,Q03,2.6
CIU2030000400000A,2024,Q02,3.0
CIU2030000400000A,2024,Q01,3.6
CIU2030000400000A,2023,Q04,3.4
CIU2030000400000A,2023,Q03,3.3
CIU2030000400000A,2023,Q02,3.0
CIU2030000400000A,2023,Q01,3.2
CIU2030000400000A,2022,Q04,3.4
CIU2030000400000A,2022,Q03,3.6
CIU2030000400000A,2022,Q02,3.7
CIU2030000400000A,2022,Q01,3.1
CIU2030000400000A,2021,Q04,2.8
CIU2030000400000A,2021,Q03,2.5
CIU2030000400000A,2021,Q02,2.2
CIU2030000400000A,2021,Q01,2.1
CIU2030000400000A,2020,Q04,1.9
CIU2030000400000A,2020,Q03,1.8
CIU2030000400000A,2020,Q02,2.2
CIU2030000400000A,2020,Q01,1.3
CIU2030000400000A,2019,Q04,1.5
CIU2030000400000A,2019,Q03,1.6
CIU2030000400000A,2019,Q02,1.1
CIU2030000400000A,2019,Q01,3.3
CIU2030000400000A,2018,Q04,3.0
CIU2030000400000A,2018,Q03,3.1
CIU2030000400000A,2018,Q02,3.4
CIU2030000400000A,2018,Q01,2.3
CIU2030000400000A,2017,Q04,2.3
CIU2030000400000A,2017,Q03,2.3
CIU2030000400000A,2017,Q02,2.0
CIU2030000400000A,2017,Q01,1.6
CIU2030000400000A,2016,Q04,1.6
CIU2030000400000A,2016,Q03,1.4
CIU2030000400000A,2016,Q02,1.6
CIU2030000400000A,2016,Q01,0.7
CIU2030000400000A,2015,Q04,0.6
CIU2030000400000A,2015,Q03,0.6
CIU2030000400000A,2015,Q02,0.6
CIU2030000400000A,2015,Q01,3.0
CIU2030000400000A,2014,Q04,3.4
CIU2030000400000A,2014,Q03,3.3
CIU2030000400000A,2014,Q02,3.4
CIU2030000400000A,2014,Q01,1.9
CIU2030000400000A,2013,Q04,2.2
CIU2030000400000A,2013,Q03,2.2
CIU2030000400000A,2013,Q02,2.6
CIU2030000400000A,2013,Q01,3.1
CIU2030000400000A,2012,Q04,2.9
CIU2030000400000A,2012,Q03,3.3
CIU2030000400000A,2012,Q02,2.8
CIU2030000400000A,2012,Q01,3.3
CIU2030000400000A,2011,Q04,3.2
CIU2030000400000A,2011,Q03,2.8
CIU2030000400000A,2011,Q02,3.1
CIU2030000400000A,2011,Q01,2.3
CIU2030000400000A,2010,Q04,3.4
CIU2030000400000A,2010,Q03,3.5
CIU2030000400000A,2010,Q02,3.3
CIU2030000400000A,2010,Q01,3.0
CIU2030000400000I,2024,Q04,159.7
CIU2030000400000I,2024,Q03,159.0
CIU2030000400000I,2024,Q02,158.1
CIU2030000400000I,2024,Q01,157.3
CIU2030000400000I,2023,Q04,155.7
CIU2030000400000I,2023,Q03,154.9
CIU2030000400000I,2023,Q02,153.5
CIU2030000400000I,2023,Q01,151.8
CIU2030000400000I,2022,Q04,150.6
CIU2030000400000I,2022,Q03,150.0
CIU2030000400000I,2022,Q02,149.1
CIU2030000400000I,2022,Q01,147.1
CIU2030000400000I,2021,Q04,145.6
CIU2030000400000I,2021,Q03,144.8
CIU2030000400000I,2021,Q02,143.8
CIU2030000400000I,2021,Q01,142.7
CIU2030000400000I,2020,Q04,141.6
CIU2030000400000I,2020,Q03,141.2
CIU2030000400000I,2020,Q02,140.7
CIU2030000400000I,2020,Q01,139.7
CIU2030000400000I,2019,Q04,139.0
CIU2030000400000I,2019,Q03,138.7
CIU2030000400000I,2019,Q02,137.7
CIU2030000400000I,2019,Q01,137.9
CIU2030000400000I,2018,Q04,136.9
CIU2030000400000I,2018,Q03,136.5
CIU2030000400000I,2018,Q02,136.2
CIU2030000400000I,2018,Q01,133.5
CIU2030000400000I,2017,Q04,132.9
CIU2030000400000I,2017,Q03,132.4
CIU2030000400000I,2017,Q02,131.7
CIU2030000400000I,2017,Q01,130.5
CIU2030000400000I,2016,Q04,129.9
CIU2030000400000I,2016,Q03,129.4
CIU2030000400000I,2016,Q02,129.1
CIU2030000400000I,2016,Q01,128.5
CIU2030000400000I,2015,Q04,127.9
CIU2030000400000I,2015,Q03,127.6
CIU2030000400000I,2015,Q02,127.1
CIU2030000400000I,2015,Q01,127.6
CIU2030000400000I,2014,Q04,127.1
CIU2030000400000I,2014,Q03,126.8
CIU2030000400000I,2014,Q02,126.3
CIU2030000400000I,2014,Q01,123.9
CIU2030000400000I,2013,Q04,122.9
CIU2030000400000I,2013,Q03,122.7
CIU2030000400000I,2013,Q02,122.2
CIU2030000400000I,2013,Q01,121.6
CIU2030000400000I,2012,Q04,120.2
CIU2030000400000I,2012,Q03,120.0
CIU2030000400000I,2012,Q02,119.1
CIU2030000400000I,2012,Q01,117.9
CIU2030000400000I,2011,Q04,116.8
CIU2030000400000I,2011,Q03,116.2
CIU2030000400000I,2011,Q02,115.9
CIU2030000400000I,2011,Q01,114.1
CIU2030000400000I,2010,Q04,113.2
CIU2030000400000I,2010,Q03,113.0
CIU2030000400000I,2010,Q02,112.4
CIU2030000400000I,2010,Q01,111.5
CIU2030000400000Q,2024,Q04,0.4
CIU2030000400000Q,2024,Q03,0.6
CIU2030000400000Q,2024,Q02,0.5
CIU2030000400000Q,2024,Q01,1.0
CIU2030000400000Q,2023,Q04,0.5
CIU2030000400000Q,2023,Q03,0.9
CIU2030000400000Q,2023,Q02,1.1
CIU2030000400000Q,2023,Q01,0.8
CIU2030000400000Q,2022,Q04,0.4
CIU2030000400000Q,2022,Q03,0.6
CIU2030000400000Q,2022,Q02,1.4
CIU2030000400000Q,2022,Q01,1.0
CIU2030000400000Q,2021,Q04,0.6
CIU2030000400000Q,2021,Q03,0.7
CIU2030000400000Q,2021,Q02,0.8
CIU2030000400000Q,2021,Q01,0.8
CIU2030000400000Q,2020,Q04,0.3
CIU2030000400000Q,2020,Q03,0.4
CIU2030000400000Q,2020,Q02,0.7
CIU2030000400000Q,2020,Q01,0.5
CIU2030000400000Q,2019,Q04,0.2
CIU2030000400000Q,2019,Q03,0.7
CIU2030000400000Q,2019,Q02,-0.1
CIU2030000400000Q,2019,Q01,0.7
CIU2030000400000Q,2018,Q04,0.3
CIU2030000400000Q,2018,Q03,0.2
CIU2030000400000Q,2018,Q02,2.0
CIU2030000400000Q,2018,Q01,0.5
CIU2030000400000Q,2017,Q04,0.4
CIU2030000400000Q,2017,Q03,0.5
CIU2030000400000Q,2017,Q02,0.9
CIU2030000400000Q,2017,Q01,0.5
CIU2030000400000Q,2016,Q04,0.4
CIU2030000400000Q,2016,Q03,0.2
CIU2030000400000Q,2016,Q02,0.5
CIU2030000400000Q,2016,Q01,0.5
CIU2030000400000Q,2015,Q04,0.2
CIU2030000400000Q,2015,Q03,0.4
CIU2030000400000Q,2015,Q02,-0.4
CIU2030000400000Q,2015,Q01,0.4
CIU2030000400000Q,2014,Q04,0.2
CIU2030000400000Q,2014,Q03,0.4
CIU2030000400000Q,2014,Q02,1.9
CIU2030000400000Q,2014,Q01,0.8
CIU2030000400000Q,2013,Q04,0.2
CIU2030000400000Q,2013,Q03,0.4
CIU2030000400000Q,2013,Q02,0.5
CIU2030000400000Q,2013,Q01,1.2
CIU2030000400000Q,2012,Q04,0.2
CIU2030000400000Q,2012,Q03,0.8
CIU2030000400000Q,2012,Q02,1.0
CIU2030000400000Q,2012,Q01,0.9
CIU2030000400000Q,2011,Q04,0.5
CIU2030000400000Q,2011,Q03,0.3
CIU2030000400000Q,2011,Q02,1.6
CIU2030000400000Q,2011,Q01,0.8
CIU2030000400000Q,2010,Q04,0.2
CIU2030000400000Q,2010,Q03,0.5
CIU2030000400000Q,2010,Q02,0.8
CIU2030000400000Q,2010,Q01,1.8
CIU2030000500000A,2024,Q04,4.2
CIU2030000500000A,2024,Q03,4.8
CIU2030000500000A,2024,Q02,5.0
CIU2030000500000A,2024,Q01,3.7
CIU2030000500000A,2023,Q04,4.0
CIU2030000500000A,2023,Q03,3.4
CIU2030000500000A,2023,Q02,3.3
CIU2030000500000A,2023,Q01,3.4
CIU2030000500000A,2022,Q04,4.1
CIU2030000500000A,2022,Q03,4.2
CIU2030000500000A,2022,Q02,5.3
CIU2030000500000A,2022,Q01,4.7
CIU2030000500000A,2021,Q04,2.9
CIU2030000500000A,2021,Q03,3.0
CIU2030000500000A,2021,Q02,1.9
CIU2030000500000A,2021,Q01,2.5
CIU2030000500000A,2020,Q04,2.9
CIU2030000500000A,2020,Q03,2.5
CIU2030000500000A,2020,Q02,2.4
CIU2030000500000A,2020,Q01,1.9
CIU2030000500000A,2019,Q04,2.1
CIU2030000500000A,2019,Q03,1.9
CIU2030000500000A,2019,Q02,1.8
CIU2030000500000A,2019,Q01,1.8
CIU2030000500000A,2018,Q04,1.8
CIU2030000500000A,2018,Q03,1.9
CIU2030000500000A,2018,Q02,2.9
CIU2030000500000A,2018,Q01,3.0
CIU2030000500000A,2017,Q04,2.7
CIU2030000500000A,2017,Q03,2.8
CIU2030000500000A,2017,Q02,2.2
CIU2030000500000A,2017,Q01,2.0
CIU2030000500000A,2016,Q04,2.0
CIU2030000500000A,2016,Q03,2.0
CIU2030000500000A,2016,Q02,2.0
CIU2030000500000A,2016,Q01,2.3
CIU2030000500000A,2015,Q04,2.7
CIU2030000500000A,2015,Q03,2.7
CIU2030000500000A,2015,Q02,2.7
CIU2030000500000A,2015,Q01,2.5
CIU2030000500000A,2014,Q04,2.2
CIU2030000500000A,2014,Q03,2.0
CIU2030000500000A,2014,Q02,1.6
CIU2030000500000A,2014,Q01,1.5
CIU2030000500000A,2013,Q04,1.3
CIU2030000500000A,2013,Q03,1.4
CIU2030000500000A,2013,Q02,1.7
CIU2030000500000A,2013,Q01,2.2
CIU2030000500000A,2012,Q04,0.9
CIU2030000500000A,2012,Q03,1.1
CIU2030000500000A,2012,Q02,0.5
CIU2030000500000A,2012,Q01,2.3
CIU2030000500000A,2011,Q04,4.5
CIU2030000500000A,2011,Q03,4.0
CIU2030000500000A,2011,Q02,5.1
CIU2030000500000A,2011,Q01,3.2
CIU2030000500000A,2010,Q04,4.3
CIU2030000500000A,2010,Q03,4.4
CIU2030000500000A,2010,Q02,3.7
CIU2030000500000A,2010,Q01,3.4
CIU2030000500000I,2024,Q04,163.1
CIU2030000500000I,2024,Q03,162.4
CIU2030000500000I,2024,Q02,161.7
CIU2030000500000I,2024,Q01,158.3
CIU2030000500000I,2023,Q04,156.6
CIU2030000500000I,2023,Q03,154.9
CIU2030000500000I,2023,Q02,154.0
CIU2030000500000I,2023,Q01,152.6
CIU2030000500000I,2022,Q04,150.6
CIU2030000500000I,2022,Q03,149.8
CIU2030000500000I,2022,Q02,149.1
CIU2030000500000I,2022,Q01,147.6
CIU2030000500000I,2021,Q04,144.6
CIU2030000500000I,2021,Q03,143.7
CIU2030000500000I,2021,Q02,141.6
CIU2030000500000I,2021,Q01,141.0
CIU2030000500000I,2020,Q04,140.5
CIU2030000500000I,2020,Q03,139.5
CIU2030000500000I,2020,Q02,138.9
CIU2030000500000I,2020,Q01,137.6
CIU2030000500000I,2019,Q04,136.6
CIU2030000500000I,2019,Q03,136.1
CIU2030000500000I,2019,Q02,135.7
CIU2030000500000I,2019,Q01,135.0
CIU2030000500000I,2018,Q04,133.8
